id,name,group,url
830,Wheat,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Wheat-387.html
831,White Meranti,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/White-Meranti-1231.html
832,Wild carrot,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Wild-carrot-1671.html
833,Wild garlic leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Wild-garlic-leaf-1513.html
834,Willow-Leaved,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Willow-Leaved-1421.html
835,Winter Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Winter-Tea-1706.html
836,Wintergreen,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Wintergreen-1054.html
837,Woodruff or Galium Odoratum,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Woodruff-or-Galium-Odoratum-592.html
838,Wormwood,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Wormwood-369.html
839,Yarrow,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Yarrow-681.html
840,Yunnan Red Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Yunnan-Red-Tea-442.html
841,Allspice,SPICES,https://www.fragrantica.com/notes/Allspice-122.html
842,Anise,SPICES,https://www.fragrantica.com/notes/Anise-393.html
843,Asafoetida,SPICES,https://www.fragrantica.com/notes/Asafoetida-278.html
844,Bay Leaf,SPICES,https://www.fragrantica.com/notes/Bay-Leaf-128.html
845,Bengal Pepper,SPICES,https://www.fragrantica.com/notes/Bengal-Pepper-979.html
846,Biryani,SPICES,https://www.fragrantica.com/notes/Biryani-1669.html
847,Cacao Pod,SPICES,https://www.fragrantica.com/notes/Cacao-Pod-135.html
848,Caraway,SPICES,https://www.fragrantica.com/notes/Caraway-121.html
849,Cardamom,SPICES,https://www.fragrantica.com/notes/Cardamom-63.html
850,Carolina Reaper,SPICES,https://www.fragrantica.com/notes/Carolina-Reaper-1360.html
851,Carum,SPICES,https://www.fragrantica.com/notes/Carum-1741.html
852,Cassia,SPICES,https://www.fragrantica.com/notes/Cassia-60.html
853,Chutney,SPICES,https://www.fragrantica.com/notes/Chutney-498.html
854,Cinnamon,SPICES,https://www.fragrantica.com/notes/Cinnamon-65.html
855,Cinnamon Leaf,SPICES,https://www.fragrantica.com/notes/Cinnamon-Leaf-868.html
856,Clove Leaf,SPICES,https://www.fragrantica.com/notes/Clove-Leaf-911.html
857,Cloves,SPICES,https://www.fragrantica.com/notes/Cloves-61.html
858,Coffee,SPICES,https://www.fragrantica.com/notes/Coffee-139.html
859,Coffee CO2,SPICES,https://www.fragrantica.com/notes/Coffee-CO2-1304.html
860,Coffee Tincture,SPICES,https://www.fragrantica.com/notes/Coffee-Tincture-1298.html
861,Coriander,SPICES,https://www.fragrantica.com/notes/Coriander-64.html
862,Cubeb or Tailed Pepper,SPICES,https://www.fragrantica.com/notes/Cubeb-or-Tailed-Pepper-588.html
863,Cumin,SPICES,https://www.fragrantica.com/notes/Cumin-549.html
864,Curcuma (Turmeric),SPICES,https://www.fragrantica.com/notes/Curcuma-Turmeric-308.html
865,Curry,SPICES,https://www.fragrantica.com/notes/Curry-1222.html
866,Curry Tree,SPICES,https://www.fragrantica.com/notes/Curry-Tree-417.html
867,Dill,SPICES,https://www.fragrantica.com/notes/Dill-240.html
868,Fennel,SPICES,https://www.fragrantica.com/notes/Fennel-398.html
869,Fenugreek,SPICES,https://www.fragrantica.com/notes/Fenugreek-475.html
870,Galanga,SPICES,https://www.fragrantica.com/notes/Galanga-88.html
871,Ginger,SPICES,https://www.fragrantica.com/notes/Ginger-62.html
872,Green Coffee,SPICES,https://www.fragrantica.com/notes/Green-Coffee-1359.html
873,Guinea Pepper,SPICES,https://www.fragrantica.com/notes/Guinea-Pepper-1502.html
874,Indian Spices,SPICES,https://www.fragrantica.com/notes/Indian-Spices-322.html
875,Japanese Pepper,SPICES,https://www.fragrantica.com/notes/Japanese-Pepper-603.html
876,Kaempferia Galanga,SPICES,https://www.fragrantica.com/notes/Kaempferia-Galanga-1291.html
877,Kopi Luwak Coffee,SPICES,https://www.fragrantica.com/notes/Kopi-Luwak-Coffee-1478.html
878,Licorice,SPICES,https://www.fragrantica.com/notes/Licorice-195.html
879,Mace,SPICES,https://www.fragrantica.com/notes/Mace-538.html
880,Mustard Seed,SPICES,https://www.fragrantica.com/notes/Mustard-Seed-851.html
881,Nutmeg,SPICES,https://www.fragrantica.com/notes/Nutmeg-59.html
882,Oily Notes,SPICES,https://www.fragrantica.com/notes/Oily-Notes-731.html
883,Oriental Notes,SPICES,https://www.fragrantica.com/notes/Oriental-Notes-483.html
884,Pepper,SPICES,https://www.fragrantica.com/notes/Pepper-158.html
885,Peppertree,SPICES,https://www.fragrantica.com/notes/Peppertree-753.html
886,Pimento,SPICES,https://www.fragrantica.com/notes/Pimento-159.html
887,Pimento Leaf,SPICES,https://www.fragrantica.com/notes/Pimento-Leaf-978.html
888,Pimento Seeds,SPICES,https://www.fragrantica.com/notes/Pimento-Seeds-940.html
889,Pink Pepper,SPICES,https://www.fragrantica.com/notes/Pink-Pepper-91.html
890,Priprioca,SPICES,https://www.fragrantica.com/notes/Priprioca-729.html
891,Saffron,SPICES,https://www.fragrantica.com/notes/Saffron-55.html
892,Safraleine,SPICES,https://www.fragrantica.com/notes/Safraleine-349.html
893,Sesame,SPICES,https://www.fragrantica.com/notes/Sesame-290.html
894,Siam Cardamom,SPICES,https://www.fragrantica.com/notes/Siam-Cardamom-1296.html
895,Sichuan Pepper,SPICES,https://www.fragrantica.com/notes/Sichuan-Pepper-213.html
896,Spicy Notes,SPICES,https://www.fragrantica.com/notes/Spicy-Notes-321.html
897,Spiked Pepper,SPICES,https://www.fragrantica.com/notes/Spiked-Pepper-1609.html
898,Star Anise,SPICES,https://www.fragrantica.com/notes/Star-Anise-100.html
899,Sumac,SPICES,https://www.fragrantica.com/notes/Sumac-631.html
900,Tamarind,SPICES,https://www.fragrantica.com/notes/Tamarind-233.html
901,Timur,SPICES,https://www.fragrantica.com/notes/Timur-1070.html
902,Tonka Bean,SPICES,https://www.fragrantica.com/notes/Tonka-Bean-73.html
903,Toscanol,SPICES,https://www.fragrantica.com/notes/Toscanol-350.html
904,Ultravanil™,SPICES,https://www.fragrantica.com/notes/Ultravanil-1522.html
905,Vanilla,SPICES,https://www.fragrantica.com/notes/Vanilla-74.html
906,Wan Sao Lhong,SPICES,https://www.fragrantica.com/notes/Wan-Sao-Lhong-1024.html
907,Wasabi,SPICES,https://www.fragrantica.com/notes/Wasabi-662.html
908,Water Pepper,SPICES,https://www.fragrantica.com/notes/Water-Pepper-585.html
909,West Indian Bay,SPICES,https://www.fragrantica.com/notes/West-Indian-Bay-129.html
910,Acetyl Furan,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Acetyl-Furan-829.html
911,Affogato,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Affogato-1656.html
912,Agave Nectar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Agave-Nectar-888.html
913,Apple Licor,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Apple-Licor-1658.html
914,Apple Pie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Apple-Pie-1562.html
915,Baba (Italian dessert),SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Baba-Italian-dessert-1505.html
916,Baked Apple,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Baked-Apple-1509.html
917,Baked Pear,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Baked-Pear-1725.html
918,Baklava,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Baklava-1159.html
919,Banana Bread,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Banana-Bread-1700.html
920,Biscotti,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Biscotti-1758.html
921,Biscuit,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Biscuit-574.html
922,Bonbon,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Bonbon-1475.html
923,Bread,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Bread-623.html
924,Brioche,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Brioche-818.html
925,Brown Sugar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Brown-Sugar-521.html
926,Brownie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Brownie-1552.html
927,Bubbaloo,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Bubbaloo-1190.html
928,Bubble Gum,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Bubble-Gum-884.html
929,Burnt Sugar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Burnt-Sugar-1373.html
930,Butter,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Butter-580.html
931,Buttercream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Buttercream-1367.html
932,Butterscotch,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Butterscotch-832.html
933,Cacao Butter,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cacao-Butter-1346.html
934,Cake,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cake-1368.html
935,Calissons d'Aix,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Calissons-d-Aix-1062.html
936,Candied Fruits,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Candied-Fruits-948.html
937,Candied Ginger,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Candied-Ginger-946.html
938,Candied Orange,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Candied-Orange-646.html
939,Candies,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Candies-316.html
940,Canelé,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Canele-754.html
941,Caramel,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Caramel-183.html
942,Cassata Siciliana,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cassata-Siciliana-1488.html
943,Cereals,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cereals-1096.html
944,Chamallow,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Chamallow-1619.html
945,Chantilly Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Chantilly-Cream-1645.html
946,Cheesecake,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cheesecake-1450.html
947,Cherry Milk,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cherry-Milk-1377.html
948,Cherry Syrup,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cherry-Syrup-1342.html
949,Chocolate Fudge,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Chocolate-Fudge-1419.html
950,Chocolate Sauce,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Chocolate-Sauce-1610.html
951,Chocolate Truffle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Chocolate-Truffle-1331.html
952,Choux Pastry,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Choux-Pastry-1716.html
953,Churros,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Churros-1255.html
954,Coconut Pie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Coconut-Pie-931.html
955,Coconut Powder,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Coconut-Powder-1484.html
956,Condensed Milk,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Condensed-Milk-1166.html
957,Cone Waffle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cone-Waffle-1316.html
958,Confetti (Sugared Almonds),SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Confetti-Sugared-Almonds-1051.html
959,Cookie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cookie-945.html
960,Cookie Dough,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cookie-Dough-1504.html
961,Cosmofruit™ (IFF),SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cosmofruit-IFF-1462.html
962,Cotton Candy,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cotton-Candy-237.html
963,Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cream-454.html
964,Creamsicle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Creamsicle-1494.html
965,Crème Brûlée,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Creme-Brulee-495.html
966,Croissant,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Croissant-405.html
967,Cupcake,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Cupcake-504.html
968,Custard,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Custard-517.html
969,Dark Chocolate,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Dark-Chocolate-136.html
970,Dates,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Dates-355.html
971,Donut or Doughnut,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Donut-or-Doughnut-1094.html
972,Dorayaki,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Dorayaki-1696.html
973,Dragee,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Dragee-1643.html
974,Dragibus,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Dragibus-1745.html
975,Dulce de Leche,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Dulce-de-Leche-575.html
976,Eggnog,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Eggnog-1256.html
977,Fougassette,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Fougassette-1351.html
978,French Pastries,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/French-Pastries-598.html
979,Fresh Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Fresh-Cream-1611.html
980,Frosting [Glacé],SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Frosting-Glace-745.html
981,Gelatin,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Gelatin-1383.html
982,Gianduia,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Gianduia-974.html
983,Gingerbread,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Gingerbread-535.html
984,Gourmand Accord,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Gourmand-Accord-1285.html
985,Griotte Cherries,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Griotte-Cherries-1090.html
986,Gummy Candies,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Gummy-Candies-1672.html
987,Halva,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Halva-834.html
988,Hazelnut Cocoa Spread,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Hazelnut-Cocoa-Spread-813.html
989,Honey,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Honey-181.html
990,Honeycomb,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Honeycomb-1042.html
991,Horchata,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Horchata-636.html
992,Ice cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Ice-cream-599.html
993,Icing Pink,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Icing-Pink-653.html
994,Jelly,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Jelly-1072.html
995,Jellybean,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Jellybean-1561.html
996,Jiuniang (Sweet Fermented Rice Wine),SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Jiuniang-Sweet-Fermented-Rice-Wine-1600.html
997,Knafeh,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Knafeh-1649.html
998,Kulfi,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Kulfi-661.html
999,Lemon Meringue Pie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Lemon-Meringue-Pie-1661.html
1000,Lemon Pie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Lemon-Pie-1451.html
1001,Loukhoum,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Loukhoum-694.html
1002,Macarons,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Macarons-451.html
1003,Madeleine,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Madeleine-1593.html
1004,Maple Syrup,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Maple-Syrup-447.html
1005,Maraschino Cherry,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Maraschino-Cherry-781.html
1006,Marmalade,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Marmalade-268.html
1007,Marron Glacé,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Marron-Glace-391.html
1008,Marshmallow,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Marshmallow-236.html
1009,Marzipan,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Marzipan-232.html
1010,Meringues,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Meringues-453.html
1011,Milk Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Milk-Cream-1341.html
1012,Milk Mousse,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Milk-Mousse-568.html
1013,Milkshake,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Milkshake-1312.html
1014,Milky Coffee,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Milky-Coffee-1732.html
1015,Molasses,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Molasses-768.html
1016,Nectar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Nectar-1694.html
1017,Nougat,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Nougat-437.html
1018,Nutella,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Nutella-1272.html
1019,Oatmilk,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Oatmilk-1353.html
1020,Palm Sugar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Palm-Sugar-1323.html
1021,Pancake,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Pancake-1315.html
1022,Panettone,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Panettone-1059.html
1023,Panna Cotta,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Panna-Cotta-500.html
1024,Pastiera Napoletana,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Pastiera-Napoletana-1445.html
1025,Peach Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Peach-Cream-1278.html
1026,Peanut Butter,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Peanut-Butter-1664.html
1027,Pear Ice Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Pear-Ice-Cream-806.html
1028,Pistachio Spread Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Pistachio-Spread-Cream-1599.html
1029,Popcorn,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Popcorn-250.html
1030,Popsicle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Popsicle-1764.html
1031,Praline,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Praline-198.html
1032,Pretzel,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Pretzel-1733.html
1033,Profiterole,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Profiterole-757.html
1034,Pudding,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Pudding-1371.html
1035,Puff Pastry,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Puff-Pastry-1510.html
1036,Rainbow Sorbet,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Rainbow-Sorbet-584.html
1037,Red Fruits Sorbet,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Red-Fruits-Sorbet-1448.html
1038,Rice Cake,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Rice-Cake-1685.html
1039,Rice Pudding,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Rice-Pudding-944.html
1040,Rose Jam,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Rose-Jam-1002.html
1041,Rose Milk,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Rose-Milk-1585.html
1042,Sacher Torte,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sacher-Torte-1393.html
1043,Salted Caramel,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Salted-Caramel-1637.html
1044,Salted Caramel Fudge,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Salted-Caramel-Fudge-1606.html
1045,Shortcrust Pastry,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Shortcrust-Pastry-1724.html
1046,Sorbet,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sorbet-643.html
1047,Souffle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Souffle-1349.html
1048,Sour Cream,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sour-Cream-1749.html
1049,Sprinkles,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sprinkles-1320.html
1050,Spun Sugar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Spun-Sugar-530.html
1051,Strawberry Fizz Candy,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Strawberry-Fizz-Candy-1584.html
1052,Strawberry Syrup,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Strawberry-Syrup-932.html
1053,Sugar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sugar-200.html
1054,Sugar Syrup,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sugar-Syrup-1529.html
1055,Sweet Pie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Sweet-Pie-1756.html
1056,Tartine,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Tartine-1133.html
1057,Tiramisu,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Tiramisu-906.html
1058,Toast,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Toast-1503.html
1059,Toffee,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Toffee-434.html
1060,Tropézienne Tarte,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Tropezienne-Tarte-1449.html
1061,Tupig,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Tupig-1670.html
1062,Vanilla Caviar,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Vanilla-Caviar-1460.html
1063,Waffle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Waffle-1079.html
1064,White Chocolate,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/White-Chocolate-168.html
1065,White Chocolate Truffle,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/White-Chocolate-Truffle-1332.html
1066,Whoopie Pie,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Whoopie-Pie-1115.html
1067,Yogurt,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Yogurt-970.html
1068,Zefir,SWEETS AND GOURMAND SMELLS,https://www.fragrantica.com/notes/Zefir-1056.html
1069,Agarwood (Oud),WOODS AND MOSSES,https://www.fragrantica.com/notes/Agarwood-Oud-114.html
1070,Akigalawood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Akigalawood-697.html
1071,Alder,WOODS AND MOSSES,https://www.fragrantica.com/notes/Alder-900.html
1072,Almond tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Almond-tree-327.html
1073,Amaranth,WOODS AND MOSSES,https://www.fragrantica.com/notes/Amaranth-619.html
1074,Amburana Bark,WOODS AND MOSSES,https://www.fragrantica.com/notes/Amburana-Bark-1117.html
1075,Amburana Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Amburana-Wood-1118.html
1076,Amyris,WOODS AND MOSSES,https://www.fragrantica.com/notes/Amyris-416.html
1077,Apple Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Apple-Tree-284.html
1078,Araucaria,WOODS AND MOSSES,https://www.fragrantica.com/notes/Araucaria-573.html
1079,"Arbutus (Madrona, Bearberry Tree)",WOODS AND MOSSES,https://www.fragrantica.com/notes/Arbutus-Madrona-Bearberry-Tree-771.html
1080,Argan Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Argan-Tree-955.html
1081,Aspen,WOODS AND MOSSES,https://www.fragrantica.com/notes/Aspen-613.html
1082,Australian Blue Cypress,WOODS AND MOSSES,https://www.fragrantica.com/notes/Australian-Blue-Cypress-1339.html
1083,Australian Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Australian-Oud-1719.html
1084,Bamboo,WOODS AND MOSSES,https://www.fragrantica.com/notes/Bamboo-42.html
1085,Baobab,WOODS AND MOSSES,https://www.fragrantica.com/notes/Baobab-703.html
1086,Bark,WOODS AND MOSSES,https://www.fragrantica.com/notes/Bark-709.html
1087,Beech,WOODS AND MOSSES,https://www.fragrantica.com/notes/Beech-586.html
1088,Belambra Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Belambra-Tree-641.html
1089,Birch,WOODS AND MOSSES,https://www.fragrantica.com/notes/Birch-31.html
1090,Black Hemlock or Tsuga,WOODS AND MOSSES,https://www.fragrantica.com/notes/Black-Hemlock-or-Tsuga-565.html
1091,Black Spruce,WOODS AND MOSSES,https://www.fragrantica.com/notes/Black-Spruce-478.html
1092,Blackwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Blackwood-494.html
1093,Blonde Woods,WOODS AND MOSSES,https://www.fragrantica.com/notes/Blonde-Woods-1437.html
1094,Brazilian Rosewood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Brazilian-Rosewood-110.html
1095,Buddha Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Buddha-Wood-821.html
1096,Buxus,WOODS AND MOSSES,https://www.fragrantica.com/notes/Buxus-333.html
1097,Cabreuva,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cabreuva-611.html
1098,Cambodian Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cambodian-Oud-762.html
1099,Canadian Balsam,WOODS AND MOSSES,https://www.fragrantica.com/notes/Canadian-Balsam-70.html
1100,Carob Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Carob-Tree-430.html
